,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
154,AK,ZC,1,C1,Control,1,AK_ZC_1,41,0.024390244
155,AK,ZC,2,C1,Control,1,AK_ZC_2,48,0.020833333
156,AK,ZD,1,C1,Control,1,AK_ZD_1,46,0.02173913
157,AK,ZD,2,C1,Control,1,AK_ZD_2,47,0.021276596
158,AK,ZE,1,C1,Control,1,AK_ZE_1,43,0.023255814
159,AK,ZH,1,C1,Control,4,AK_ZH_1,46,0.086956522
160,AK,ZH,2,C1,Control,1,AK_ZH_2,47,0.021276596
161,AK,ZK,1,C1,Control,2,AK_ZK_1,45,0.044444444
162,AK,ZL,1,C1,Control,4,AK_ZL_1,47,0.085106383
163,AK,ZL,2,C1,Control,6,AK_ZL_2,48,0.125
164,AK,ZM,1,C1,Control,5,AK_ZM_1,45,0.111111111
165,AK,ZP,2,C1,Control,8,AK_ZP_2,48,0.166666667
166,AK,ZT,1,C1,Control,4,AK_ZT_1,46,0.086956522
167,AK,ZT,2,C1,Control,3,AK_ZT_2,48,0.0625
168,AK,ZU,2,C1,Control,1,AK_ZU_2,47,0.021276596
169,AK,ZV,1,C1,Control,2,AK_ZV_1,45,0.044444444
170,AK,ZX,1,C1,Control,1,AK_ZX_1,45,0.022222222
171,AK,ZX,2,C1,Control,3,AK_ZX_2,46,0.065217391
172,AK,ZZ,2,C1,Control,2,AK_ZZ_2,48,0.041666667
173,AL,AA,2,C1,Control,2,AA_AL_2,48,0.041666667
174,AL,AC,1,C1,Control,1,AC_AL_1,42,0.023809524
175,AL,AD,1,C1,Control,1,AD_AL_1,42,0.023809524
176,AL,AD,2,C1,Control,2,AD_AL_2,47,0.042553191
177,AL,AE,2,C1,Control,1,AE_AL_2,48,0.020833333
178,AL,AK,2,C1,Control,2,AK_AL_2,47,0.042553191
179,AL,AO,1,C1,Control,2,AL_AO_1,47,0.042553191
180,AL,AP,2,C1,Control,1,AL_AP_2,47,0.021276596
181,AL,AS,1,C1,Control,1,AL_AS_1,45,0.022222222
182,AL,AT,1,C1,Control,4,AL_AT_1,46,0.086956522
183,AL,AV,1,C1,Control,1,AL_AV_1,46,0.02173913
184,AL,AV,2,C1,Control,1,AL_AV_2,46,0.02173913
185,AL,ZC,2,C1,Control,4,AL_ZC_2,44,0.090909091
186,AL,ZD,2,C1,Control,1,AL_ZD_2,47,0.021276596
187,AL,ZH,1,C1,Control,1,AL_ZH_1,46,0.02173913
188,AL,ZL,1,C1,Control,4,AL_ZL_1,42,0.095238095
189,AL,ZL,2,C1,Control,2,AL_ZL_2,47,0.042553191
190,AL,ZM,1,C1,Control,1,AL_ZM_1,45,0.022222222
191,AL,ZO,1,C1,Control,3,AL_ZO_1,41,0.073170732
192,AL,ZO,2,C1,Control,2,AL_ZO_2,44,0.045454545
193,AL,ZS,1,C1,Control,1,AL_ZS_1,45,0.022222222
194,AL,ZS,2,C1,Control,2,AL_ZS_2,45,0.044444444
195,AL,ZT,1,C1,Control,1,AL_ZT_1,46,0.02173913
196,AL,ZT,2,C1,Control,1,AL_ZT_2,48,0.020833333
197,AL,ZU,2,C1,Control,4,AL_ZU_2,47,0.085106383
198,AL,ZV,2,C1,Control,2,AL_ZV_2,45,0.044444444
199,AL,ZZ,2,C1,Control,2,AL_ZZ_2,48,0.041666667
200,AM,AA,1,C1,Control,2,AA_AM_1,44,0.045454545
201,AM,AA,2,C1,Control,1,AA_AM_2,48,0.020833333
202,AM,AD,2,C1,Control,1,AD_AM_2,47,0.021276596
203,AM,AE,1,C1,Control,1,AE_AM_1,47,0.021276596
204,AM,AH,2,C1,Control,1,AH_AM_2,47,0.021276596
205,AM,AK,2,C1,Control,1,AK_AM_2,48,0.020833333
206,AM,AO,2,C1,Control,1,AM_AO_2,48,0.020833333
207,AM,ZC,2,C1,Control,5,AM_ZC_2,48,0.104166667
208,AM,ZE,2,C1,Control,5,AM_ZE_2,48,0.104166667
209,AM,ZH,1,C1,Control,1,AM_ZH_1,46,0.02173913
210,AM,ZH,2,C1,Control,3,AM_ZH_2,48,0.0625
211,AM,ZL,1,C1,Control,3,AM_ZL_1,47,0.063829787
212,AM,ZL,2,C1,Control,1,AM_ZL_2,48,0.020833333
213,AM,ZO,2,C1,Control,1,AM_ZO_2,48,0.020833333
214,AM,ZP,1,C1,Control,4,AM_ZP_1,47,0.085106383
215,AM,ZP,2,C1,Control,3,AM_ZP_2,47,0.063829787
216,AM,ZS,1,C1,Control,4,AM_ZS_1,47,0.085106383
217,AM,ZT,2,C1,Control,2,AM_ZT_2,48,0.041666667
218,AM,ZU,2,C1,Control,2,AM_ZU_2,48,0.041666667
219,AM,ZV,1,C1,Control,3,AM_ZV_1,43,0.069767442
220,AM,ZX,1,C1,Control,1,AM_ZX_1,46,0.02173913
221,AM,ZX,2,C1,Control,2,AM_ZX_2,48,0.041666667
222,AO,AC,1,C1,Control,1,AC_AO_1,46,0.02173913
223,AO,AE,2,C1,Control,2,AE_AO_2,48,0.041666667
224,AO,AH,2,C1,Control,1,AH_AO_2,48,0.020833333
225,AO,AK,2,C1,Control,1,AK_AO_2,48,0.020833333
226,AO,AL,1,C1,Control,2,AL_AO_1,47,0.042553191
227,AO,AM,2,C1,Control,1,AM_AO_2,48,0.020833333
228,AO,AP,2,C1,Control,1,AO_AP_2,48,0.020833333
229,AO,AS,1,C1,Control,1,AO_AS_1,47,0.021276596
230,AO,AT,1,C1,Control,3,AO_AT_1,47,0.063829787
231,AO,AT,2,C1,Control,1,AO_AT_2,48,0.020833333
232,AO,AU,1,C1,Control,2,AO_AU_1,47,0.042553191
233,AO,AU,2,C1,Control,1,AO_AU_2,48,0.020833333
234,AO,ZC,2,C1,Control,2,AO_ZC_2,48,0.041666667
235,AO,ZD,1,C1,Control,2,AO_ZD_1,47,0.042553191
236,AO,ZD,2,C1,Control,1,AO_ZD_2,48,0.020833333
237,AO,ZE,2,C1,Control,1,AO_ZE_2,48,0.020833333
238,AO,ZH,1,C1,Control,1,AO_ZH_1,47,0.021276596
239,AO,ZK,1,C1,Control,3,AO_ZK_1,47,0.063829787
240,AO,ZL,1,C1,Control,3,AO_ZL_1,47,0.063829787
241,AO,ZL,2,C1,Control,1,AO_ZL_2,48,0.020833333
242,AO,ZM,2,C1,Control,2,AO_ZM_2,48,0.041666667
243,AO,ZO,2,C1,Control,1,AO_ZO_2,48,0.020833333
244,AO,ZP,1,C1,Control,5,AO_ZP_1,47,0.106382979
245,AO,ZS,2,C1,Control,3,AO_ZS_2,48,0.0625
246,AO,ZT,2,C1,Control,1,AO_ZT_2,48,0.020833333
247,AO,ZU,1,C1,Control,6,AO_ZU_1,47,0.127659574
248,AO,ZU,2,C1,Control,3,AO_ZU_2,48,0.0625
249,AO,ZV,1,C1,Control,1,AO_ZV_1,47,0.021276596
250,AO,ZV,2,C1,Control,1,AO_ZV_2,48,0.020833333
251,AO,ZX,2,C1,Control,1,AO_ZX_2,48,0.020833333
252,AO,ZZ,1,C1,Control,6,AO_ZZ_1,47,0.127659574
253,AP,AA,1,C1,Control,1,AA_AP_1,47,0.021276596
254,AP,AC,1,C1,Control,1,AC_AP_1,47,0.021276596
255,AP,AH,1,C1,Control,1,AH_AP_1,47,0.021276596
256,AP,AK,1,C1,Control,1,AK_AP_1,46,0.02173913
257,AP,AL,2,C1,Control,1,AL_AP_2,47,0.021276596
258,AP,AO,2,C1,Control,1,AO_AP_2,48,0.020833333
259,AP,AP,2,C1,Control,1,AP_AP_2,46,0.02173913
260,AP,AS,1,C1,Control,1,AP_AS_1,47,0.021276596
261,AP,AT,1,C1,Control,1,AP_AT_1,47,0.021276596
262,AP,AU,2,C1,Control,1,AP_AU_2,48,0.020833333
263,AP,ZC,1,C1,Control,2,AP_ZC_1,46,0.043478261
264,AP,ZD,1,C1,Control,3,AP_ZD_1,47,0.063829787
265,AP,ZD,2,C1,Control,10,AP_ZD_2,48,0.208333333
266,AP,ZE,1,C1,Control,1,AP_ZE_1,46,0.02173913
267,AP,ZH,1,C1,Control,3,AP_ZH_1,47,0.063829787
268,AP,ZK,1,C1,Control,4,AP_ZK_1,47,0.085106383
269,AP,ZK,2,C1,Control,2,AP_ZK_2,46,0.043478261
270,AP,ZL,1,C1,Control,2,AP_ZL_1,47,0.042553191
271,AP,ZL,2,C1,Control,1,AP_ZL_2,47,0.021276596
272,AP,ZM,1,C1,Control,2,AP_ZM_1,47,0.042553191
273,AP,ZO,2,C1,Control,2,AP_ZO_2,46,0.043478261
274,AP,ZP,2,C1,Control,1,AP_ZP_2,48,0.020833333
275,AP,ZT,1,C1,Control,6,AP_ZT_1,47,0.127659574
276,AP,ZX,1,C1,Control,5,AP_ZX_1,47,0.106382979
277,AP,ZX,2,C1,Control,2,AP_ZX_2,48,0.041666667
278,AP,ZZ,2,C1,Control,2,AP_ZZ_2,48,0.041666667
279,AS,AA,1,C1,Control,2,AA_AS_1,47,0.042553191
280,AS,AC,1,C1,Control,1,AC_AS_1,46,0.02173913
281,AS,AE,2,C1,Control,2,AE_AS_2,48,0.041666667
282,AS,AH,1,C1,Control,1,AH_AS_1,46,0.02173913
283,AS,AL,1,C1,Control,1,AL_AS_1,45,0.022222222
284,AS,AO,1,C1,Control,1,AO_AS_1,47,0.021276596
285,AS,AP,1,C1,Control,1,AP_AS_1,47,0.021276596
286,AS,AT,1,C1,Control,3,AS_AT_1,46,0.065217391
287,AS,AT,2,C1,Control,1,AS_AT_2,47,0.021276596
288,AS,ZD,1,C1,Control,1,AS_ZD_1,47,0.021276596
289,AS,ZE,1,C1,Control,1,AS_ZE_1,46,0.02173913
290,AS,ZE,2,C1,Control,3,AS_ZE_2,46,0.065217391
291,AS,ZH,1,C1,Control,3,AS_ZH_1,46,0.065217391
292,AS,ZH,2,C1,Control,5,AS_ZH_2,48,0.104166667
293,AS,ZL,1,C1,Control,4,AS_ZL_1,46,0.086956522
294,AS,ZL,2,C1,Control,1,AS_ZL_2,47,0.021276596
295,AS,ZM,1,C1,Control,2,AS_ZM_1,46,0.043478261
296,AS,ZO,2,C1,Control,1,AS_ZO_2,47,0.021276596
297,AS,ZP,1,C1,Control,1,AS_ZP_1,46,0.02173913
298,AS,ZS,1,C1,Control,1,AS_ZS_1,46,0.02173913
299,AS,ZS,2,C1,Control,3,AS_ZS_2,46,0.065217391
300,AS,ZT,1,C1,Control,3,AS_ZT_1,47,0.063829787
301,AS,ZT,2,C1,Control,6,AS_ZT_2,48,0.125
302,AS,ZU,1,C1,Control,6,AS_ZU_1,45,0.133333333
303,AS,ZV,1,C1,Control,1,AS_ZV_1,46,0.02173913
304,AS,ZV,2,C1,Control,2,AS_ZV_2,47,0.042553191
305,AS,ZX,2,C1,Control,1,AS_ZX_2,47,0.021276596
306,AS,ZZ,1,C1,Control,8,AS_ZZ_1,47,0.170212766
307,AS,ZZ,2,C1,Control,2,AS_ZZ_2,48,0.041666667
308,AT,AA,1,C1,Control,2,AA_AT_1,47,0.042553191
309,AT,AA,2,C1,Control,1,AA_AT_2,46,0.02173913
310,AT,AC,1,C1,Control,2,AC_AT_1,47,0.042553191
311,AT,AD,1,C1,Control,1,AD_AT_1,46,0.02173913
312,AT,AE,2,C1,Control,3,AE_AT_2,48,0.0625
313,AT,AH,1,C1,Control,1,AH_AT_1,46,0.02173913
314,AT,AK,2,C1,Control,2,AK_AT_2,48,0.041666667
315,AT,AL,1,C1,Control,4,AL_AT_1,46,0.086956522
316,AT,AO,1,C1,Control,3,AO_AT_1,47,0.063829787
317,AT,AO,2,C1,Control,1,AO_AT_2,48,0.020833333
318,AT,AP,1,C1,Control,1,AP_AT_1,47,0.021276596
319,AT,AS,1,C1,Control,3,AS_AT_1,46,0.065217391
320,AT,AS,2,C1,Control,1,AS_AT_2,47,0.021276596
321,AT,AU,1,C1,Control,1,AT_AU_1,46,0.02173913
322,AT,AV,1,C1,Control,2,AT_AV_1,46,0.043478261
323,AT,AX,2,C1,Control,5,AT_AX_2,47,0.106382979
324,AT,ZE,2,C1,Control,2,AT_ZE_2,46,0.043478261
325,AT,ZH,2,C1,Control,2,AT_ZH_2,48,0.041666667
326,AT,ZK,1,C1,Control,1,AT_ZK_1,46,0.02173913
327,AT,ZL,1,C1,Control,1,AT_ZL_1,47,0.021276596
328,AT,ZL,2,C1,Control,3,AT_ZL_2,48,0.0625
329,AT,ZM,1,C1,Control,1,AT_ZM_1,46,0.02173913
330,AT,ZO,1,C1,Control,1,AT_ZO_1,47,0.021276596
331,AT,ZP,2,C1,Control,1,AT_ZP_2,47,0.021276596
332,AT,ZS,1,C1,Control,4,AT_ZS_1,46,0.086956522
333,AT,ZT,1,C1,Control,3,AT_ZT_1,47,0.063829787
334,AT,ZT,2,C1,Control,1,AT_ZT_2,48,0.020833333
335,AT,ZU,1,C1,Control,5,AT_ZU_1,46,0.108695652
336,AT,ZU,2,C1,Control,2,AT_ZU_2,48,0.041666667
337,AT,ZV,1,C1,Control,1,AT_ZV_1,46,0.02173913
338,AT,ZZ,1,C1,Control,6,AT_ZZ_1,47,0.127659574
339,AT,ZZ,2,C1,Control,1,AT_ZZ_2,47,0.021276596
340,AU,AA,2,C1,Control,1,AA_AU_2,48,0.020833333
341,AU,AC,1,C1,Control,1,AC_AU_1,42,0.023809524
342,AU,AC,2,C1,Control,1,AC_AU_2,47,0.021276596
343,AU,AD,1,C1,Control,1,AD_AU_1,43,0.023255814
344,AU,AD,2,C1,Control,2,AD_AU_2,47,0.042553191
345,AU,AE,1,C1,Control,1,AE_AU_1,45,0.022222222
346,AU,AH,1,C1,Control,3,AH_AU_1,46,0.065217391
347,AU,AK,2,C1,Control,1,AK_AU_2,48,0.020833333
348,AU,AO,1,C1,Control,2,AO_AU_1,47,0.042553191
349,AU,AO,2,C1,Control,1,AO_AU_2,48,0.020833333
350,AU,AP,2,C1,Control,1,AP_AU_2,48,0.020833333
351,AU,AT,1,C1,Control,1,AT_AU_1,46,0.02173913
352,AU,AV,2,C1,Control,1,AU_AV_2,47,0.021276596
353,AU,ZC,2,C1,Control,1,AU_ZC_2,47,0.021276596
354,AU,ZD,2,C1,Control,1,AU_ZD_2,47,0.021276596
355,AU,ZE,2,C1,Control,2,AU_ZE_2,47,0.042553191
356,AU,ZH,2,C1,Control,1,AU_ZH_2,48,0.020833333
357,AU,ZK,1,C1,Control,5,AU_ZK_1,42,0.119047619
358,AU,ZL,2,C1,Control,6,AU_ZL_2,48,0.125
359,AU,ZO,2,C1,Control,1,AU_ZO_2,48,0.020833333
360,AU,ZP,2,C1,Control,4,AU_ZP_2,47,0.085106383
361,AU,ZS,1,C1,Control,3,AU_ZS_1,46,0.065217391
362,AU,ZT,1,C1,Control,3,AU_ZT_1,47,0.063829787
363,AU,ZT,2,C1,Control,3,AU_ZT_2,48,0.0625
364,AU,ZU,2,C1,Control,2,AU_ZU_2,48,0.041666667
365,AU,ZX,2,C1,Control,1,AU_ZX_2,48,0.020833333
366,AU,ZZ,2,C1,Control,1,AU_ZZ_2,48,0.020833333
367,AV,AA,1,C1,Control,1,AA_AV_1,46,0.02173913
368,AV,AA,2,C1,Control,3,AA_AV_2,46,0.065217391
369,AV,AC,1,C1,Control,2,AC_AV_1,42,0.047619048
370,AV,AD,1,C1,Control,1,AD_AV_1,45,0.022222222
371,AV,AD,2,C1,Control,1,AD_AV_2,47,0.021276596
372,AV,AE,2,C1,Control,2,AE_AV_2,48,0.041666667
373,AV,AH,1,C1,Control,1,AH_AV_1,46,0.02173913
374,AV,AL,1,C1,Control,1,AL_AV_1,46,0.02173913
375,AV,AL,2,C1,Control,1,AL_AV_2,46,0.02173913
376,AV,AP,2,C1,Control,1,AP_AV_2,47,0.021276596
377,AV,AT,1,C1,Control,2,AT_AV_1,46,0.043478261
378,AV,AU,2,C1,Control,1,AU_AV_2,47,0.021276596
379,AV,ZC,2,C1,Control,3,AV_ZC_2,42,0.071428571
380,AV,ZD,2,C1,Control,2,AV_ZD_2,47,0.042553191
381,AV,ZE,1,C1,Control,4,AV_ZE_1,42,0.095238095
382,AV,ZH,1,C1,Control,1,AV_ZH_1,47,0.021276596
383,AV,ZL,2,C1,Control,1,AV_ZL_2,47,0.021276596
384,AV,ZS,2,C1,Control,1,AV_ZS_2,45,0.022222222
385,AV,ZT,1,C1,Control,1,AV_ZT_1,47,0.021276596
386,AV,ZU,2,C1,Control,1,AV_ZU_2,47,0.021276596
387,AV,ZV,2,C1,Control,2,AV_ZV_2,44,0.045454545
388,AV,ZX,1,C1,Control,1,AV_ZX_1,43,0.023255814
389,AV,ZX,2,C1,Control,1,AV_ZX_2,45,0.022222222
390,AV,ZZ,2,C1,Control,1,AV_ZZ_2,48,0.020833333
391,AX,AE,1,C1,Control,2,AE_AX_1,46,0.043478261
392,AX,AE,2,C1,Control,3,AE_AX_2,48,0.0625
393,AX,AH,2,C1,Control,1,AH_AX_2,48,0.020833333
394,AX,AK,2,C1,Control,1,AK_AX_2,48,0.020833333
395,AX,AT,2,C1,Control,5,AT_AX_2,47,0.106382979
396,AX,ZC,1,C1,Control,1,AX_ZC_1,47,0.021276596
397,AX,ZD,2,C1,Control,3,AX_ZD_2,48,0.0625
398,AX,ZE,2,C1,Control,3,AX_ZE_2,48,0.0625
399,AX,ZH,2,C1,Control,1,AX_ZH_2,48,0.020833333
400,AX,ZL,1,C1,Control,3,AX_ZL_1,47,0.063829787
401,AX,ZL,2,C1,Control,1,AX_ZL_2,48,0.020833333
402,AX,ZM,1,C1,Control,2,AX_ZM_1,45,0.044444444
403,AX,ZO,1,C1,Control,1,AX_ZO_1,47,0.021276596
404,AX,ZO,2,C1,Control,1,AX_ZO_2,48,0.020833333
405,AX,ZP,2,C1,Control,2,AX_ZP_2,48,0.041666667
406,AX,ZS,2,C1,Control,4,AX_ZS_2,48,0.083333333
407,AX,ZT,1,C1,Control,1,AX_ZT_1,47,0.021276596
408,AX,ZT,2,C1,Control,3,AX_ZT_2,48,0.0625
409,AX,ZU,1,C1,Control,4,AX_ZU_1,46,0.086956522
410,AX,ZU,2,C1,Control,3,AX_ZU_2,48,0.0625
411,AX,ZV,1,C1,Control,4,AX_ZV_1,45,0.088888889
412,AX,ZX,2,C1,Control,1,AX_ZX_2,47,0.021276596
413,AX,ZZ,1,C1,Control,4,AX_ZZ_1,47,0.085106383
414,AX,ZZ,2,C1,Control,6,AX_ZZ_2,47,0.127659574
415,CA,CH,1,C2,Control,1,CA_CH_1,37,0.027027027
416,CA,CH,2,C2,Control,1,CA_CH_2,41,0.024390244
417,CA,CK,1,C2,Control,2,CA_CK_1,33,0.060606061
418,CA,CO,1,C2,Control,1,CA_CO_1,43,0.023255814
419,CA,CP,2,C2,Control,1,CA_CP_2,41,0.024390244
420,CA,CV,1,C2,Control,1,CA_CV_1,36,0.027777778
421,CA,CZ,2,C2,Control,1,CA_CZ_2,44,0.022727273
422,CA,XE,2,C2,Control,2,CA_XE_2,40,0.05
423,CA,XH,2,C2,Control,3,CA_XH_2,45,0.066666667
424,CA,XK,2,C2,Control,1,CA_XK_2,38,0.026315789
425,CA,XL,2,C2,Control,2,CA_XL_2,38,0.052631579
426,CA,XU,1,C2,Control,2,CA_XU_1,41,0.048780488
427,CA,XU,2,C2,Control,1,CA_XU_2,46,0.02173913
428,CA,XV,2,C2,Control,1,CA_XV_2,33,0.03030303
429,CC,CD,2,C2,Control,1,CC_CD_2,23,0.043478261
430,CC,CE,2,C2,Control,1,CC_CE_2,37,0.027027027
431,CC,CK,1,C2,Control,1,CC_CK_1,39,0.025641026
432,CC,CL,1,C2,Control,3,CC_CL_1,40,0.075
433,CC,CO,1,C2,Control,1,CC_CO_1,46,0.02173913
434,CC,CS,1,C2,Control,2,CC_CS_1,38,0.052631579
435,CC,CT,1,C2,Control,2,CC_CT_1,40,0.05
436,CC,CU,1,C2,Control,2,CC_CU_1,43,0.046511628
437,CC,XA,1,C2,Control,5,CC_XA_1,36,0.138888889
438,CC,XA,2,C2,Control,1,CC_XA_2,27,0.037037037
439,CC,XE,2,C2,Control,1,CC_XE_2,27,0.037037037
440,CC,XK,1,C2,Control,2,CC_XK_1,36,0.055555556
441,CC,XK,2,C2,Control,1,CC_XK_2,35,0.028571429
442,CC,XM,1,C2,Control,1,CC_XM_1,37,0.027027027
443,CC,XP,1,C2,Control,3,CC_XP_1,39,0.076923077
444,CC,XP,2,C2,Control,1,CC_XP_2,21,0.047619048
445,CC,XS,2,C2,Control,3,CC_XS_2,38,0.078947368
446,CC,XT,1,C2,Control,5,CC_XT_1,39,0.128205128
447,CC,XU,1,C2,Control,1,CC_XU_1,44,0.022727273
448,CC,XU,2,C2,Control,2,CC_XU_2,45,0.044444444
449,CC,XV,1,C2,Control,2,CC_XV_1,41,0.048780488
450,CC,XX,1,C2,Control,1,CC_XX_1,36,0.027777778
451,CC,XX,2,C2,Control,2,CC_XX_2,25,0.08
452,CC,XZ,2,C2,Control,1,CC_XZ_2,18,0.055555556
453,CD,CC,2,C2,Control,1,CC_CD_2,23,0.043478261
454,CD,CE,2,C2,Control,3,CD_CE_2,38,0.078947368
455,CD,CL,1,C2,Control,1,CD_CL_1,38,0.026315789
456,CD,CL,2,C2,Control,2,CD_CL_2,38,0.052631579
457,CD,CM,1,C2,Control,3,CD_CM_1,38,0.078947368
458,CD,CO,2,C2,Control,1,CD_CO_2,41,0.024390244
459,CD,CP,1,C2,Control,1,CD_CP_1,44,0.022727273
460,CD,CU,1,C2,Control,1,CD_CU_1,43,0.023255814
461,CD,CZ,1,C2,Control,1,CD_CZ_1,44,0.022727273
462,CD,XA,2,C2,Control,3,CD_XA_2,34,0.088235294
463,CD,XD,2,C2,Control,1,CD_XD_2,27,0.037037037
464,CD,XE,2,C2,Control,1,CD_XE_2,34,0.029411765
465,CD,XH,1,C2,Control,1,CD_XH_1,44,0.022727273
466,CD,XK,2,C2,Control,1,CD_XK_2,33,0.03030303
467,CD,XL,2,C2,Control,1,CD_XL_2,33,0.03030303
468,CD,XO,1,C2,Control,2,CD_XO_1,40,0.05
469,CD,XO,2,C2,Control,4,CD_XO_2,43,0.093023256
470,CD,XS,2,C2,Control,1,CD_XS_2,36,0.027777778
471,CD,XT,1,C2,Control,1,CD_XT_1,35,0.028571429
472,CD,XV,1,C2,Control,1,CD_XV_1,39,0.025641026
473,CD,XX,1,C2,Control,1,CD_XX_1,34,0.029411765
474,CD,XX,2,C2,Control,3,CD_XX_2,29,0.103448276
475,CD,XZ,2,C2,Control,3,CD_XZ_2,19,0.157894737
476,CE,CC,2,C2,Control,1,CC_CE_2,37,0.027027027
477,CE,CD,2,C2,Control,3,CD_CE_2,38,0.078947368
478,CE,CL,2,C2,Control,1,CE_CL_2,41,0.024390244
479,CE,CO,1,C2,Control,2,CE_CO_1,47,0.042553191
480,CE,CS,1,C2,Control,3,CE_CS_1,43,0.069767442
481,CE,CS,2,C2,Control,1,CE_CS_2,37,0.027027027
482,CE,CT,2,C2,Control,1,CE_CT_2,42,0.023809524
483,CE,CU,2,C2,Control,1,CE_CU_2,39,0.025641026
484,CE,XA,2,C2,Control,1,CE_XA_2,39,0.025641026
485,CE,XD,2,C2,Control,1,CE_XD_2,34,0.029411765
486,CE,XH,2,C2,Control,1,CE_XH_2,45,0.022222222
487,CE,XK,1,C2,Control,3,CE_XK_1,36,0.083333333
488,CE,XK,2,C2,Control,3,CE_XK_2,42,0.071428571
489,CE,XL,2,C2,Control,1,CE_XL_2,36,0.027777778
490,CE,XO,2,C2,Control,2,CE_XO_2,43,0.046511628
491,CE,XP,2,C2,Control,2,CE_XP_2,40,0.05
492,CE,XT,1,C2,Control,1,CE_XT_1,39,0.025641026
493,CE,XU,1,C2,Control,3,CE_XU_1,47,0.063829787
494,CE,XU,2,C2,Control,3,CE_XU_2,46,0.065217391
495,CE,XX,2,C2,Control,3,CE_XX_2,38,0.078947368
496,CE,XZ,2,C2,Control,3,CE_XZ_2,34,0.088235294
497,CH,CA,1,C2,Control,1,CA_CH_1,37,0.027027027
498,CH,CA,2,C2,Control,1,CA_CH_2,41,0.024390244
499,CH,CL,1,C2,Control,1,CH_CL_1,39,0.025641026
500,CH,CO,2,C2,Control,1,CH_CO_2,42,0.023809524
501,CH,CP,2,C2,Control,2,CH_CP_2,39,0.051282051
502,CH,CS,1,C2,Control,1,CH_CS_1,38,0.026315789
503,CH,CT,1,C2,Control,3,CH_CT_1,37,0.081081081
504,CH,CV,1,C2,Control,1,CH_CV_1,36,0.027777778
505,CH,CV,2,C2,Control,2,CH_CV_2,43,0.046511628
506,CH,XH,2,C2,Control,4,CH_XH_2,44,0.090909091
507,CH,XK,2,C2,Control,1,CH_XK_2,43,0.023255814
508,CH,XL,2,C2,Control,1,CH_XL_2,36,0.027777778
509,CH,XM,2,C2,Control,5,CH_XM_2,41,0.12195122
510,CH,XO,2,C2,Control,2,CH_XO_2,43,0.046511628
511,CH,XP,1,C2,Control,3,CH_XP_1,34,0.088235294
512,CH,XS,1,C2,Control,1,CH_XS_1,32,0.03125
513,CH,XT,1,C2,Control,1,CH_XT_1,36,0.027777778
514,CH,XT,2,C2,Control,1,CH_XT_2,39,0.025641026
515,CH,XU,2,C2,Control,2,CH_XU_2,45,0.044444444
516,CH,XV,1,C2,Control,2,CH_XV_1,36,0.055555556
517,CH,XV,2,C2,Control,1,CH_XV_2,34,0.029411765
518,CK,CA,1,C2,Control,2,CA_CK_1,33,0.060606061
519,CK,CC,1,C2,Control,1,CC_CK_1,39,0.025641026
520,CK,CL,1,C2,Control,1,CK_CL_1,38,0.026315789
521,CK,CV,2,C2,Control,2,CK_CV_2,35,0.057142857
522,CK,XH,2,C2,Control,1,CK_XH_2,39,0.025641026
523,CK,XU,1,C2,Control,1,CK_XU_1,40,0.025
524,CK,XV,1,C2,Control,1,CK_XV_1,33,0.03030303
525,CL,CC,1,C2,Control,3,CC_CL_1,40,0.075
526,CL,CD,1,C2,Control,1,CD_CL_1,38,0.026315789
527,CL,CD,2,C2,Control,2,CD_CL_2,38,0.052631579
528,CL,CE,2,C2,Control,1,CE_CL_2,41,0.024390244
529,CL,CH,1,C2,Control,1,CH_CL_1,39,0.025641026
530,CL,CK,1,C2,Control,1,CK_CL_1,38,0.026315789
531,CL,CM,1,C2,Control,1,CL_CM_1,37,0.027027027
532,CL,CO,1,C2,Control,2,CL_CO_1,45,0.044444444
533,CL,CO,2,C2,Control,5,CL_CO_2,44,0.113636364
534,CL,CP,2,C2,Control,3,CL_CP_2,44,0.068181818
535,CL,CS,1,C2,Control,1,CL_CS_1,37,0.027027027
536,CL,CS,2,C2,Control,3,CL_CS_2,38,0.078947368
537,CL,CZ,1,C2,Control,1,CL_CZ_1,46,0.02173913
538,CL,XA,1,C2,Control,1,CL_XA_1,38,0.026315789
539,CL,XA,2,C2,Control,4,CL_XA_2,41,0.097560976
540,CL,XD,2,C2,Control,3,CL_XD_2,32,0.09375
541,CL,XE,1,C2,Control,2,CL_XE_1,33,0.060606061
542,CL,XE,2,C2,Control,1,CL_XE_2,38,0.026315789
543,CL,XH,1,C2,Control,1,CL_XH_1,46,0.02173913
544,CL,XH,2,C2,Control,2,CL_XH_2,42,0.047619048
545,CL,XK,1,C2,Control,2,CL_XK_1,34,0.058823529
546,CL,XK,2,C2,Control,1,CL_XK_2,40,0.025
547,CL,XL,2,C2,Control,4,CL_XL_2,38,0.105263158
548,CL,XM,2,C2,Control,1,CL_XM_2,41,0.024390244
549,CL,XO,1,C2,Control,1,CL_XO_1,40,0.025
550,CL,XO,2,C2,Control,1,CL_XO_2,47,0.021276596
551,CL,XP,1,C2,Control,1,CL_XP_1,33,0.03030303
552,CL,XP,2,C2,Control,1,CL_XP_2,40,0.025
553,CL,XS,1,C2,Control,1,CL_XS_1,34,0.029411765
